Date,App_Name,Active_Users,Avg_Session_Duration,Feature_Click_Event,Drop_off_Rate,,,,
4/10/2026,Garage Platform,746,113.7,Financial_Tab_View,0.61,,,,
3/20/2026,Garage Platform,981,84.2,Financial_Tab_View,0.33,,,,
4/22/2026,Zarkon Rental,1458,194.9,View_Dashboard,0.36,,,,
4/11/2026,Garage Platform,618,252.8,View_Dashboard,0.52,,,,
3/17/2026,ZarkonApp,239,38.1,View_Dashboard,0.26,,,,
4/12/2026,Garage_App,255,43.3,Add_Ticket,0.43,,,,
3/30/2026,Garage_App,919,40.1,Financial_Tab_View,0.61,,,,
4/15/2026,zarkon rentals,646,219.4,Financial_Tab_View,0.11,,,,
3/16/2026,Garage_App,902,124.1,Financial_Tab_View,0.73,,,,
4/17/2026,Garage Mgmt,604,221.4,Add_Ticket,0.44,,,,
3/24/2026,Zarkon Rental,674,90.2,Financial_Tab_View,0.53,,,,
4/16/2026,Garage_App,598,32.8,Financial_Tab_View,0.62,,,,
3/18/2026,Garage Mgmt,484,209.5,Payment_Submit,0.2,,,,
4/5/2026,GarageOps,765,82.5,Payment_Submit,0.7,,,,
3/11/2026,Garage Platform,497,180.2,View_Dashboard,0.35,,,,
4/12/2026,Zarkon Rental,431,147.1,View_Dashboard,0.14,,,,
3/30/2026,Zarkon_App,413,270.5,Financial_Tab_View,0.74,,,,
3/18/2026,zarkon rentals,358,40.2,Payment_Submit,0.66,,,,
3/12/2026,Garage_App,234,150.5,View_Dashboard,0.35,,,,
4/10/2026,Garage Platform,228,256.2,Add_Ticket,0.69,,,,
4/14/2026,Garage Mgmt,1492,213.7,Financial_Tab_View,0.55,,,,
3/18/2026,GarageOps,921,267.2,Payment_Submit,0.66,,,,
3/21/2026,Garage_App,1050,297.6,Payment_Submit,0.78,,,,
3/15/2026,zarkon rentals,598,180.4,Add_Ticket,0.14,,,,
4/10/2026,Garage Platform,426,123.3,Financial_Tab_View,0.65,,,,
4/22/2026,GarageOps,1151,51.8,Add_Ticket,0.15,,,,
3/18/2026,GarageOps,325,199.6,View_Dashboard,0.57,,,,
3/23/2026,Garage Platform,1389,239.8,Financial_Tab_View,0.67,,,,
3/22/2026,ZarkonApp,472,164.8,Financial_Tab_View,0.38,,,,
4/17/2026,Garage Mgmt,118,85.4,Add_Ticket,0.26,,,,
4/7/2026,Zarkon_App,528,274.3,View_Dashboard,0.26,,,,
3/16/2026,Garage Mgmt,866,271.9,Add_Ticket,0.32,,,,
4/11/2026,ZarkonApp,704,133.4,View_Dashboard,0.62,,,,
4/5/2026,Garage Mgmt,842,207.5,Add_Ticket,0.79,,,,
3/22/2026,ZarkonApp,1004,237.8,Add_Ticket,0.79,,,,
4/3/2026,Garage Platform,770,57.5,View_Dashboard,0.25,,,,
4/14/2026,Zarkon_App,1106,258.1,Financial_Tab_View,0.2,,,,
3/12/2026,Zarkon_App,1086,227.8,Financial_Tab_View,0.21,,,,
3/11/2026,ZarkonApp,260,170.8,Payment_Submit,0.5,,,,
4/8/2026,Garage_App,432,278.4,Payment_Submit,0.51,,,,
3/11/2026,Garage Mgmt,1027,242,Financial_Tab_View,0.73,,,,
4/8/2026,GarageOps,1254,163,Financial_Tab_View,0.38,,,,
3/27/2026,ZarkonApp,1170,266.9,View_Dashboard,0.71,,,,
3/24/2026,ZarkonApp,191,266.7,Payment_Submit,0.21,,,,
3/11/2026,Zarkon_App,166,197.5,Financial_Tab_View,0.68,,,,
3/25/2026,Zarkon Rental,640,269.3,Financial_Tab_View,0.35,,,,
3/18/2026,Garage Mgmt,285,227.2,Payment_Submit,0.69,,,,
4/18/2026,Zarkon_App,1194,56.1,Payment_Submit,0.32,,,,
4/2/2026,Zarkon Rental,442,266.8,Add_Ticket,0.62,,,,
3/16/2026,Garage Platform,370,232.5,View_Dashboard,0.7,,,,
4/7/2026,Garage Mgmt,540,119.6,Add_Ticket,0.18,,,,
3/28/2026,GarageOps,1393,68.4,View_Dashboard,0.18,,,,
4/13/2026,Garage Mgmt,614,50.2,Financial_Tab_View,0.61,,,,
3/28/2026,Garage Mgmt,1360,290.2,View_Dashboard,0.58,,,,
4/22/2026,ZarkonApp,591,190.1,Financial_Tab_View,0.22,,,,
4/3/2026,Garage Platform,1322,47.1,Payment_Submit,0.8,,,,
3/17/2026,ZarkonApp,1202,36.7,View_Dashboard,0.2,,,,
4/6/2026,Garage Platform,286,59.1,Financial_Tab_View,0.45,,,,
4/8/2026,Garage_App,476,214.8,View_Dashboard,0.26,,,,
4/9/2026,Garage_App,955,86.5,View_Dashboard,0.16,,,,
3/26/2026,Zarkon_App,1337,169.1,Financial_Tab_View,0.42,,,,
4/20/2026,Zarkon_App,1369,254.6,Payment_Submit,0.8,,,,
3/31/2026,Garage Platform,813,237.4,Financial_Tab_View,0.77,,,,
4/21/2026,GarageOps,735,137.9,View_Dashboard,0.36,,,,
3/14/2026,Garage_App,873,257.4,Payment_Submit,0.45,,,,
4/6/2026,Garage Platform,1110,113.5,Payment_Submit,0.73,,,,
4/2/2026,Garage Platform,587,96.7,Add_Ticket,0.74,,,,
4/5/2026,Garage Mgmt,131,233.5,View_Dashboard,0.65,,,,
3/22/2026,Zarkon_App,559,164.2,View_Dashboard,0.28,,,,
4/18/2026,Garage Mgmt,442,285.9,Add_Ticket,0.36,,,,
4/19/2026,Zarkon_App,698,103,View_Dashboard,0.5,,,,
4/5/2026,Garage Platform,90,173,Add_Ticket,0.7,,,,
4/4/2026,Zarkon_App,476,84.7,Payment_Submit,0.41,,,,
4/14/2026,Garage Platform,729,51.7,Payment_Submit,0.54,,,,
4/12/2026,Garage Mgmt,416,80.7,Payment_Submit,0.39,,,,
3/15/2026,Garage Platform,881,45.9,View_Dashboard,0.51,,,,
3/30/2026,ZarkonApp,1204,84.1,Payment_Submit,0.11,,,,
4/1/2026,Garage_App,60,36.1,Add_Ticket,0.36,,,,
3/19/2026,Garage_App,443,66.9,Payment_Submit,0.64,,,,
4/8/2026,Garage_App,826,146.8,Payment_Submit,0.12,,,,
4/8/2026,Zarkon Rental,62,105.2,Payment_Submit,0.67,,,,
4/15/2026,Zarkon_App,798,118.8,View_Dashboard,0.79,,,,
4/18/2026,Garage Mgmt,177,76.2,View_Dashboard,0.44,,,,
3/19/2026,ZarkonApp,683,281.4,Payment_Submit,0.22,,,,
3/22/2026,ZarkonApp,839,271.7,Financial_Tab_View,0.7,,,,
4/3/2026,zarkon rentals,1391,119.3,Payment_Submit,0.66,,,,
4/15/2026,Zarkon Rental,1183,277.7,Payment_Submit,0.79,,,,
3/12/2026,ZarkonApp,817,148.5,Payment_Submit,0.27,,,,
3/12/2026,ZarkonApp,1094,109.8,Financial_Tab_View,0.23,,,,
4/17/2026,zarkon rentals,117,297.2,Financial_Tab_View,0.19,,,,
4/3/2026,zarkon rentals,94,146,Payment_Submit,0.41,,,,
3/28/2026,zarkon rentals,1172,52.6,Add_Ticket,0.61,,,,
4/15/2026,Garage_App,248,187.5,View_Dashboard,0.2,,,,
4/9/2026,ZarkonApp,529,79.1,Financial_Tab_View,0.4,,,,
3/18/2026,zarkon rentals,375,195.8,Payment_Submit,0.27,,,,
4/18/2026,ZarkonApp,186,43,View_Dashboard,0.38,,,,
3/26/2026,Zarkon Rental,679,59.9,Financial_Tab_View,0.14,,,,
4/14/2026,Garage Platform,287,114.4,Add_Ticket,0.37,,,,
3/16/2026,Zarkon_App,1300,196.4,View_Dashboard,0.15,,,,
3/20/2026,GarageOps,1413,204.5,View_Dashboard,0.64,,,,
3/17/2026,Garage Platform,123,204.9,Add_Ticket,0.13,,,,
3/23/2026,Garage_App,572,167.7,View_Dashboard,0.34,,,,
4/18/2026,Garage_App,703,119.3,Financial_Tab_View,0.19,,,,
4/6/2026,GarageOps,79,265.8,View_Dashboard,0.6,,,,
3/29/2026,Zarkon_App,394,152,Add_Ticket,0.2,,,,
3/12/2026,Zarkon_App,878,241.3,Financial_Tab_View,0.56,,,,
3/19/2026,Garage Mgmt,1085,157.4,View_Dashboard,0.53,,,,
4/22/2026,Garage Mgmt,389,261.6,View_Dashboard,0.51,,,,
3/13/2026,Zarkon_App,744,37.6,Payment_Submit,0.29,,,,
3/25/2026,GarageOps,399,102.4,Financial_Tab_View,0.72,,,,
4/12/2026,zarkon rentals,1167,240.6,View_Dashboard,0.23,,,,
4/18/2026,Zarkon Rental,125,216.7,Financial_Tab_View,0.36,,,,
4/4/2026,Zarkon_App,450,274.9,Financial_Tab_View,0.61,,,,
4/14/2026,ZarkonApp,798,189.9,Payment_Submit,0.26,,,,
4/4/2026,Garage_App,859,288,View_Dashboard,0.52,,,,
4/21/2026,Zarkon Rental,569,277.1,Payment_Submit,0.6,,,,
3/25/2026,Zarkon_App,127,280.1,Payment_Submit,0.49,,,,
4/22/2026,Zarkon Rental,738,196,Payment_Submit,0.33,,,,
4/8/2026,Garage Platform,899,270.3,Financial_Tab_View,0.65,,,,
3/19/2026,Zarkon Rental,1329,146,Financial_Tab_View,0.18,,,,
3/30/2026,Garage_App,540,293.2,Add_Ticket,0.26,,,,
4/18/2026,Garage_App,1026,74.9,Add_Ticket,0.36,,,,
4/11/2026,Zarkon Rental,1085,110.7,Add_Ticket,0.42,,,,
3/12/2026,Zarkon_App,1326,168.2,View_Dashboard,0.12,,,,
3/18/2026,Garage Mgmt,277,289.5,Financial_Tab_View,0.59,,,,
3/24/2026,Garage_App,1481,186,Financial_Tab_View,0.23,,,,
3/28/2026,ZarkonApp,1286,46.9,Financial_Tab_View,0.72,,,,
4/12/2026,zarkon rentals,222,196.8,Financial_Tab_View,0.31,,,,
3/26/2026,zarkon rentals,879,287.4,Financial_Tab_View,0.29,,,,
3/26/2026,Garage_App,460,146.9,Payment_Submit,0.19,,,,
4/16/2026,Garage Platform,1410,111.3,Financial_Tab_View,0.63,,,,
4/4/2026,ZarkonApp,50,191.7,View_Dashboard,0.75,,,,
3/14/2026,GarageOps,1393,214.7,View_Dashboard,0.65,,,,
4/22/2026,GarageOps,1212,138.9,Payment_Submit,0.7,,,,
3/31/2026,GarageOps,1176,50.7,Payment_Submit,0.55,,,,
3/30/2026,Zarkon Rental,1399,130.9,Payment_Submit,0.34,,,,
4/11/2026,Zarkon Rental,1179,161.5,Financial_Tab_View,0.62,,,,
4/7/2026,Garage_App,50,170.2,Payment_Submit,0.24,,,,
4/19/2026,ZarkonApp,826,219.2,Payment_Submit,0.11,,,,
4/20/2026,Garage_App,326,34.4,Financial_Tab_View,0.35,,,,
4/2/2026,ZarkonApp,1352,268.5,Add_Ticket,0.51,,,,
3/14/2026,Zarkon Rental,467,193.6,Financial_Tab_View,0.56,,,,
3/17/2026,ZarkonApp,381,172.8,Payment_Submit,0.4,,,,
3/27/2026,Zarkon_App,1019,73.5,View_Dashboard,0.7,,,,
3/25/2026,GarageOps,131,62.7,Payment_Submit,0.67,,,,
4/6/2026,Zarkon_App,919,181,Add_Ticket,0.1,,,,
3/22/2026,Garage_App,891,223.7,Financial_Tab_View,0.59,,,,
4/8/2026,Garage Mgmt,1244,235.8,View_Dashboard,0.6,,,,
3/21/2026,GarageOps,1471,184.2,Add_Ticket,0.64,,,,
4/16/2026,Zarkon Rental,388,125.8,Add_Ticket,0.65,,,,
4/21/2026,Garage Mgmt,825,68.2,Add_Ticket,0.23,,,,
3/22/2026,Garage_App,435,182.9,Payment_Submit,0.25,,,,
4/12/2026,zarkon rentals,1412,119.9,Add_Ticket,0.48,,,,
4/3/2026,Zarkon Rental,310,248.4,Payment_Submit,0.32,,,,
3/21/2026,Garage Platform,123,167,Financial_Tab_View,0.52,,,,
3/22/2026,ZarkonApp,142,90.6,Payment_Submit,0.43,,,,
3/29/2026,Garage Mgmt,466,254.2,Payment_Submit,0.29,,,,
3/31/2026,ZarkonApp,1249,276.8,Add_Ticket,0.58,,,,
4/19/2026,Garage Platform,1472,79.5,Financial_Tab_View,0.42,,,,
4/10/2026,zarkon rentals,1463,178.7,Add_Ticket,0.68,,,,
4/21/2026,Zarkon_App,829,258.8,Add_Ticket,0.13,,,,
3/18/2026,zarkon rentals,1274,263.7,View_Dashboard,0.26,,,,
4/18/2026,Garage Mgmt,809,187.3,Add_Ticket,0.1,,,,
3/18/2026,Garage_App,291,173.7,Add_Ticket,0.39,,,,
3/30/2026,zarkon rentals,1399,42.7,Financial_Tab_View,0.24,,,,
3/15/2026,Garage Mgmt,1158,227.4,View_Dashboard,0.25,,,,
4/12/2026,ZarkonApp,494,79.4,View_Dashboard,0.58,,,,
3/20/2026,ZarkonApp,463,268.7,View_Dashboard,0.65,,,,
4/18/2026,Garage_App,387,242.9,View_Dashboard,0.28,,,,
4/9/2026,Zarkon Rental,1089,298.4,Payment_Submit,0.53,,,,
3/28/2026,Garage_App,224,177.4,View_Dashboard,0.51,,,,
3/31/2026,Garage Platform,1340,155.1,Payment_Submit,0.1,,,,
4/4/2026,Garage Mgmt,1095,112.2,View_Dashboard,0.76,,,,
3/28/2026,GarageOps,51,40.6,Add_Ticket,0.34,,,,
3/21/2026,Garage_App,178,201.5,View_Dashboard,0.32,,,,
3/31/2026,Garage Mgmt,342,285.7,Financial_Tab_View,0.51,,,,
3/29/2026,zarkon rentals,920,157.7,Payment_Submit,0.35,,,,
3/16/2026,Garage Platform,1104,109.4,Add_Ticket,0.31,,,,
3/24/2026,Garage Platform,182,213.3,Add_Ticket,0.62,,,,
4/3/2026,zarkon rentals,1428,222.9,Payment_Submit,0.62,,,,
3/28/2026,Zarkon Rental,755,223.3,View_Dashboard,0.58,,,,
3/16/2026,GarageOps,612,288.7,View_Dashboard,0.7,,,,
3/28/2026,GarageOps,71,63,View_Dashboard,0.45,,,,
3/26/2026,zarkon rentals,1385,249.1,Payment_Submit,0.56,,,,
3/22/2026,zarkon rentals,135,52.2,View_Dashboard,0.8,,,,
3/11/2026,ZarkonApp,207,219.6,Financial_Tab_View,0.27,,,,
3/23/2026,ZarkonApp,1066,233.8,View_Dashboard,0.69,,,,
4/10/2026,zarkon rentals,1290,139.2,Financial_Tab_View,0.25,,,,
4/11/2026,GarageOps,532,224,Add_Ticket,0.41,,,,
4/5/2026,Garage_App,1056,85,Payment_Submit,0.39,,,,
3/22/2026,Garage Platform,902,38.8,View_Dashboard,0.62,,,,
4/8/2026,ZarkonApp,1108,78,Add_Ticket,0.58,,,,
4/5/2026,Zarkon Rental,1062,67.2,View_Dashboard,0.64,,,,
4/5/2026,Zarkon_App,1362,256.8,View_Dashboard,0.48,,,,
4/13/2026,GarageOps,1490,103.3,Financial_Tab_View,0.15,,,,
4/16/2026,Garage Platform,662,225.4,View_Dashboard,0.52,,,,
4/20/2026,zarkon rentals,75,254.5,Financial_Tab_View,0.28,,,,
4/8/2026,Garage_App,819,287.8,Payment_Submit,0.4,,,,
3/16/2026,Zarkon_App,1457,252.8,Payment_Submit,0.18,,,,
3/21/2026,Garage Mgmt,93,257.8,Add_Ticket,0.24,,,,
4/20/2026,Garage Platform,965,122.8,Add_Ticket,0.41,,,,
3/30/2026,Garage_App,543,108.3,Add_Ticket,0.59,,,,
3/14/2026,Garage_App,1462,143.4,Financial_Tab_View,0.35,,,,
3/18/2026,Garage Platform,284,212.9,Financial_Tab_View,0.38,,,,
3/19/2026,GarageOps,323,113.6,Payment_Submit,0.55,,,,
4/16/2026,ZarkonApp,1153,38,Financial_Tab_View,0.24,,,,
4/1/2026,Garage Mgmt,820,177.2,Financial_Tab_View,0.18,,,,
3/31/2026,Zarkon Rental,673,39,View_Dashboard,0.72,,,,
4/12/2026,Zarkon Rental,408,241,Financial_Tab_View,0.32,,,,
3/11/2026,Zarkon_App,1487,62.8,Payment_Submit,0.35,,,,
4/4/2026,Zarkon Rental,122,276.9,Payment_Submit,0.66,,,,
4/20/2026,GarageOps,742,177,View_Dashboard,0.26,,,,
4/16/2026,GarageOps,1195,202.7,Financial_Tab_View,0.69,,,,
4/6/2026,GarageOps,947,130.1,Financial_Tab_View,0.55,,,,
3/26/2026,Garage_App,540,205.7,Payment_Submit,0.64,,,,
3/28/2026,Garage Mgmt,735,98.5,Add_Ticket,0.46,,,,
3/24/2026,Zarkon_App,1452,249.4,Add_Ticket,0.15,,,,
3/24/2026,zarkon rentals,776,116.7,View_Dashboard,0.62,,,,
3/12/2026,zarkon rentals,1172,202,View_Dashboard,0.32,,,,
4/21/2026,ZarkonApp,1336,224.8,Payment_Submit,0.55,,,,
4/17/2026,Zarkon Rental,1399,115.5,Add_Ticket,0.17,,,,
3/16/2026,Garage Mgmt,498,202.6,Payment_Submit,0.58,,,,
3/23/2026,Garage Platform,603,131.2,Add_Ticket,0.21,,,,
3/31/2026,Garage Platform,78,176.5,Payment_Submit,0.22,,,,
3/24/2026,zarkon rentals,630,242.1,Financial_Tab_View,0.35,,,,
4/5/2026,Garage Platform,382,227,Financial_Tab_View,0.76,,,,
3/17/2026,Garage Mgmt,300,93.8,View_Dashboard,0.35,,,,
4/22/2026,Garage Platform,1280,220.2,Payment_Submit,0.32,,,,
4/22/2026,Zarkon Rental,1458,248.9,Add_Ticket,0.29,,,,
3/24/2026,Zarkon_App,508,68.7,View_Dashboard,0.59,,,,
3/14/2026,Garage_App,637,41.4,Financial_Tab_View,0.74,,,,
4/6/2026,ZarkonApp,1488,150.5,Payment_Submit,0.39,,,,
3/21/2026,Garage Platform,837,96.7,Financial_Tab_View,0.5,,,,
4/10/2026,Garage Platform,890,56.7,View_Dashboard,0.67,,,,
3/26/2026,GarageOps,774,268.4,Payment_Submit,0.48,,,,
4/2/2026,Zarkon Rental,1406,39.1,Payment_Submit,0.56,,,,
3/13/2026,ZarkonApp,310,120,Add_Ticket,0.61,,,,
3/28/2026,GarageOps,1422,238.6,Payment_Submit,0.73,,,,
3/24/2026,ZarkonApp,1039,40.9,View_Dashboard,0.3,,,,
4/22/2026,Garage_App,150,89.7,Payment_Submit,0.13,,,,
3/16/2026,ZarkonApp,872,198.5,Financial_Tab_View,0.78,,,,
3/17/2026,zarkon rentals,994,156.1,Financial_Tab_View,0.8,,,,
4/3/2026,zarkon rentals,1423,53.7,Financial_Tab_View,0.73,,,,
4/19/2026,Zarkon_App,907,138.4,Financial_Tab_View,0.32,,,,
4/18/2026,Garage Platform,728,112.7,Payment_Submit,0.44,,,,
3/13/2026,zarkon rentals,310,218.8,Financial_Tab_View,0.64,,,,
4/1/2026,Garage_App,408,180.9,View_Dashboard,0.23,,,,
3/17/2026,Zarkon Rental,1206,172.6,View_Dashboard,0.74,,,,
4/10/2026,Garage Platform,1461,235.2,View_Dashboard,0.69,,,,
4/14/2026,Zarkon_App,858,87.1,Payment_Submit,0.59,,,,
3/22/2026,GarageOps,822,197.5,Add_Ticket,0.7,,,,
3/27/2026,Zarkon_App,55,81.2,Financial_Tab_View,0.49,,,,
4/20/2026,GarageOps,271,164.5,Add_Ticket,0.18,,,,
3/24/2026,Zarkon_App,471,223.4,Add_Ticket,0.27,,,,
4/1/2026,Garage Mgmt,412,219.3,Add_Ticket,0.51,,,,
3/30/2026,Garage Mgmt,612,152.7,Financial_Tab_View,0.78,,,,
3/29/2026,Garage_App,1081,100.4,Payment_Submit,0.11,,,,
4/17/2026,Garage Mgmt,1274,35.8,View_Dashboard,0.56,,,,
3/22/2026,Zarkon_App,1463,134.9,Payment_Submit,0.64,,,,
4/15/2026,ZarkonApp,1154,190.9,View_Dashboard,0.7,,,,
4/20/2026,GarageOps,1181,108.9,View_Dashboard,0.76,,,,
3/25/2026,Garage Mgmt,734,248.6,View_Dashboard,0.17,,,,
4/12/2026,zarkon rentals,1165,257.8,View_Dashboard,0.22,,,,
3/21/2026,Zarkon Rental,147,143.4,Payment_Submit,0.19,,,,
4/9/2026,Zarkon Rental,206,152.8,View_Dashboard,0.71,,,,
4/1/2026,ZarkonApp,388,78.3,View_Dashboard,0.19,,,,
4/14/2026,Garage_App,515,72.4,Payment_Submit,0.12,,,,
3/28/2026,Zarkon_App,1014,92.4,Add_Ticket,0.11,,,,
3/23/2026,Zarkon Rental,171,140.9,View_Dashboard,0.39,,,,
3/16/2026,GarageOps,261,292.3,Financial_Tab_View,0.53,,,,
3/16/2026,Zarkon Rental,395,198.7,Add_Ticket,0.26,,,,
4/19/2026,ZarkonApp,1071,144.2,Payment_Submit,0.3,,,,
4/14/2026,Zarkon_App,674,88.9,Add_Ticket,0.18,,,,
4/15/2026,Garage Platform,203,240.3,Financial_Tab_View,0.42,,,,
3/19/2026,Garage_App,729,203,View_Dashboard,0.45,,,,
3/11/2026,Garage Platform,309,139.8,Add_Ticket,0.57,,,,
4/14/2026,Garage Platform,506,194.7,Payment_Submit,0.48,,,,
4/13/2026,GarageOps,1007,186,Payment_Submit,0.29,,,,
3/18/2026,GarageOps,356,186.7,Financial_Tab_View,0.72,,,,
3/18/2026,Zarkon Rental,447,49.2,View_Dashboard,0.34,,,,
3/29/2026,Garage Platform,1475,273.3,Payment_Submit,0.59,,,,
4/2/2026,Garage_App,703,260.1,Payment_Submit,0.6,,,,
4/2/2026,Zarkon_App,1325,52.2,View_Dashboard,0.18,,,,
4/1/2026,Garage_App,1075,201.7,Payment_Submit,0.47,,,,
4/7/2026,Garage Mgmt,307,164.2,Payment_Submit,0.39,,,,
4/14/2026,ZarkonApp,624,230.5,Payment_Submit,0.72,,,,
4/22/2026,ZarkonApp,1293,138.3,View_Dashboard,0.38,,,,
3/31/2026,Garage_App,690,294,Add_Ticket,0.18,,,,
3/22/2026,Garage Platform,141,287,Payment_Submit,0.72,,,,
3/13/2026,GarageOps,710,55.9,Payment_Submit,0.73,,,,
4/20/2026,Zarkon_App,1147,112.6,Add_Ticket,0.61,,,,
4/21/2026,Zarkon_App,1004,86,Payment_Submit,0.51,,,,
3/22/2026,Zarkon Rental,925,115.9,Add_Ticket,0.67,,,,
4/2/2026,Zarkon_App,1220,158.9,View_Dashboard,0.21,,,,
4/4/2026,ZarkonApp,71,61.1,View_Dashboard,0.57,,,,
3/15/2026,ZarkonApp,1014,222,Payment_Submit,0.22,,,,
4/9/2026,Garage Mgmt,71,185,Payment_Submit,0.63,,,,
4/16/2026,ZarkonApp,62,69.7,Financial_Tab_View,0.2,,,,
3/24/2026,GarageOps,1028,212.9,View_Dashboard,0.61,,,,
3/24/2026,GarageOps,490,203.9,Payment_Submit,0.18,,,,
3/19/2026,GarageOps,515,268.4,View_Dashboard,0.65,,,,
3/24/2026,Garage_App,1279,87.2,Financial_Tab_View,0.21,,,,
4/13/2026,Zarkon_App,534,194.5,View_Dashboard,0.4,,,,
4/8/2026,ZarkonApp,1344,266.5,Payment_Submit,0.71,,,,
4/9/2026,Zarkon Rental,854,101,View_Dashboard,0.62,,,,
3/14/2026,GarageOps,920,92.6,View_Dashboard,0.7,,,,
4/12/2026,Zarkon_App,1066,104.3,Payment_Submit,0.56,,,,
4/15/2026,Garage Platform,220,236.1,Financial_Tab_View,0.37,,,,
3/12/2026,Zarkon Rental,320,248.5,Payment_Submit,0.34,,,,
4/2/2026,Garage_App,884,39.3,View_Dashboard,0.2,,,,
3/29/2026,Zarkon Rental,847,114.8,Add_Ticket,0.41,,,,
4/11/2026,ZarkonApp,312,64.2,Financial_Tab_View,0.73,,,,
4/16/2026,GarageOps,639,71.5,Payment_Submit,0.64,,,,
4/6/2026,ZarkonApp,918,250.3,Payment_Submit,0.13,,,,
4/3/2026,Garage Mgmt,674,290.3,Add_Ticket,0.23,,,,
4/6/2026,Garage Platform,323,141.7,View_Dashboard,0.57,,,,
3/27/2026,zarkon rentals,1018,291.9,Financial_Tab_View,0.25,,,,
3/11/2026,ZarkonApp,359,132,Add_Ticket,0.39,,,,
3/31/2026,Zarkon_App,1424,223.4,Payment_Submit,0.75,,,,
4/9/2026,zarkon rentals,714,126.9,Financial_Tab_View,0.75,,,,
4/7/2026,Zarkon Rental,638,116.4,Payment_Submit,0.28,,,,
4/1/2026,Garage Mgmt,259,188.6,Financial_Tab_View,0.51,,,,
3/21/2026,GarageOps,1475,264.8,Add_Ticket,0.59,,,,
3/13/2026,Garage Platform,336,190.2,View_Dashboard,0.25,,,,
4/2/2026,Garage Mgmt,325,183.9,Payment_Submit,0.16,,,,
3/16/2026,ZarkonApp,1422,166.2,Financial_Tab_View,0.33,,,,
4/19/2026,ZarkonApp,848,286.1,Financial_Tab_View,0.77,,,,
4/9/2026,zarkon rentals,190,250,View_Dashboard,0.69,,,,
4/4/2026,Zarkon_App,487,139.8,Financial_Tab_View,0.18,,,,
3/31/2026,ZarkonApp,304,252.5,Financial_Tab_View,0.71,,,,
3/28/2026,Garage Platform,1309,59.3,Add_Ticket,0.56,,,,
4/11/2026,GarageOps,965,147.6,Financial_Tab_View,0.45,,,,
3/13/2026,Garage Mgmt,1420,60.2,Add_Ticket,0.47,,,,
4/18/2026,ZarkonApp,1313,299.2,Payment_Submit,0.62,,,,
4/13/2026,Garage Platform,420,42.7,Financial_Tab_View,0.45,,,,
3/22/2026,Garage_App,922,275.2,Add_Ticket,0.47,,,,
3/23/2026,GarageOps,1389,281.6,View_Dashboard,0.33,,,,
4/15/2026,Garage Platform,430,109.1,View_Dashboard,0.63,,,,
4/7/2026,ZarkonApp,335,286.4,View_Dashboard,0.33,,,,
3/16/2026,Garage_App,917,165.2,Add_Ticket,0.72,,,,
4/5/2026,GarageOps,925,283.3,View_Dashboard,0.64,,,,
4/9/2026,zarkon rentals,788,161.1,Financial_Tab_View,0.44,,,,
3/12/2026,zarkon rentals,1076,157,Add_Ticket,0.5,,,,
3/17/2026,Garage_App,1417,233.4,Payment_Submit,0.76,,,,
4/1/2026,Garage Mgmt,1441,93,Payment_Submit,0.45,,,,
4/10/2026,ZarkonApp,308,274.1,Payment_Submit,0.64,,,,
3/26/2026,Zarkon_App,342,259.1,Add_Ticket,0.23,,,,
4/15/2026,GarageOps,322,66.5,Add_Ticket,0.31,,,,
3/24/2026,GarageOps,481,37.9,Financial_Tab_View,0.19,,,,
4/6/2026,Garage Mgmt,844,221.8,Payment_Submit,0.37,,,,
4/4/2026,Zarkon_App,1105,125,Payment_Submit,0.75,,,,
3/23/2026,GarageOps,1141,57.6,View_Dashboard,0.14,,,,
3/20/2026,zarkon rentals,497,271.8,Financial_Tab_View,0.62,,,,
4/12/2026,Zarkon_App,1370,298.4,Financial_Tab_View,0.69,,,,
3/17/2026,Zarkon Rental,218,116,Add_Ticket,0.47,,,,
3/19/2026,Zarkon Rental,409,80,Add_Ticket,0.6,,,,
4/3/2026,Garage Platform,1278,261.3,View_Dashboard,0.74,,,,
3/11/2026,Zarkon Rental,843,173,Payment_Submit,0.54,,,,
4/17/2026,Garage_App,1103,296.1,View_Dashboard,0.74,,,,
4/8/2026,Zarkon Rental,586,202.2,Add_Ticket,0.28,,,,
4/15/2026,Garage_App,1126,182.9,Payment_Submit,0.11,,,,
4/15/2026,Garage Mgmt,1316,280.5,Payment_Submit,0.22,,,,
3/17/2026,Garage Platform,649,246.4,Payment_Submit,0.76,,,,
3/12/2026,Zarkon_App,1124,140,View_Dashboard,0.44,,,,
3/30/2026,ZarkonApp,627,32.9,View_Dashboard,0.43,,,,
4/6/2026,Garage Platform,1388,233.1,Add_Ticket,0.69,,,,
3/18/2026,Zarkon Rental,1249,263.6,View_Dashboard,0.67,,,,
4/5/2026,Zarkon_App,1378,65.1,Add_Ticket,0.42,,,,
3/22/2026,zarkon rentals,183,271.7,Add_Ticket,0.62,,,,
3/27/2026,Garage Mgmt,1461,263.9,Financial_Tab_View,0.46,,,,
3/20/2026,Zarkon Rental,1087,34.7,Financial_Tab_View,0.33,,,,
3/24/2026,Garage Platform,550,226.7,Payment_Submit,0.4,,,,
3/28/2026,Garage Platform,1342,133.5,Payment_Submit,0.58,,,,
3/30/2026,Zarkon_App,530,43.7,Payment_Submit,0.28,,,,
3/11/2026,Garage_App,50,119.3,Financial_Tab_View,0.21,,,,
